Respondent ID,Select your industry.,,Select your company size.,In which global region are your business headquarters?,Select the closest option to your current job title.,,Has your organization increased the use of open source software over the last year?,"Which categories of open source software has your organization invested in the most in terms of projects, budget, and resources? (please pick top 5)",,,,,,,,,,,,,,,,,,What are the top reasons your organization uses open source software? (please pick top 3),,,,,,,,,,,,,What are your organization’s support challenges while using open source software?,,,,,,,,,,,Which of these open source Linux distributions does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,Which of these open source infrastructure technologies does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,"On a scale of 1-10, with 10 being highest level of impact, how much did the Red Hat decision regarding source code availability for derivative distributions impact your infrastructure planning for 2024?",Please elaborate on why you selected that ranking.,Which of these cloud-native open source technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,Which open source frameworks does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your organization's plan if there are newly disclosed vulnerabilities (CVEs) in Angular.js?,,Which technologies  does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,Which open source data technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,What are the main support challenges with the open source data technologies your organization is using? (Please pick your top 5.),,,,,,,,,,Which open source infrastructure automation and configuration tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,Which open source DevOps tools does your organization use today? (select all that apply),,,,,,,,,,,,,What are the main support challenges with the open source software your organization uses for CI/CD? (Please pick your top 3.),,,,,,,Which open source security tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,Which is the most business-critical open source software in your organization? Please specify.,How are you addressing the shortage of open source software skills? (please pick top 3),,,,,,,,How would you describe the level of open source maturity in your organization (select all that apply)?,,,,,,,,,,Do you or your organization sponsor any of the following open source non-profit organizations? (Please select all that apply),,,,,,,,,,,,,,,,,
1.14441E+11,Technology,,Early-stage startup,Europe,Consultant,,"No, it remained the same",,,,,,Desktop and personal productivity,,,,,,,,Programming languages and frameworks,,,,,,Access to innovations and latest technologies,,Stable technology with community long-term support,,,,,,,Open standards and interoperability,,,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,Apache HTTP,,,,Eclipse GlassFish,,,Eclipse Jetty,,,,Eclipse Temurin,,,,,,,3,,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TensorFlow,,,,,,C/C++,,,Eclipse IDE,,,,,,,,,Oracle Java,,PHP,Python,,,,,,,,,,,,,,,,,,,,MariaDB,,MySQL,,,,,SQLite,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,Backups and recovery,,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,Not enough personnel,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14441E+11,Technology,,Under 100 employees,Latin America,Manager / Director,,"No, it remained the same",,,Cloud and container technologies,Content management systems,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,Operating Systems,,,Software Development Life Cycle (SDLC) tools,,,,,,,,"No license cost, overall cost reduction",Large selection of options for similar functionality,,,,Open standards and interoperability,,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,Challenging,,Not Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,,Alpine Linux,,,CentOS,CentOS Stream,,Fedora,,,,,,,Ubuntu,,,,,,,Apache HTTP,,Apache Tomcat,,,Eclipse Mosquitto,,,,,,,,,,NGINX,,,2,,,,Docker,,,,,,,,,,,,,OKD (Open source OpenShift),,Podman,,,,,,,,,,,,,,,,,,Flask,Flutter,JQuery,,,,,,,,,,,,,,,,,C/C++,,,,,,,JavaScript,,Kotlin,,OpenJDK,,,PHP,Python,,,,,,,,,,,,,,,,,,,,MariaDB,,,,,,,SQLite,,,,Not enough personnel,Personnel experience and proficiency,,Keeping up with updates and patches,,,,,Commercial support cost,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,GitLab,,,,,,,,,,Not enough personnel,Personnel experience and proficiency,,,,Logging and auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,not selected one yet ,"openjdk, kotlin",Hiring experienced professionals,,Hiring external consultants/contractors,,Delaying projects with new open source technologies,,,,,,,,,,,,Has Innersource projects,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Technology,,Early-stage startup,Middle East,C-Suite,,"No, it remained the same",Analytics,,,,Databases and data technologies,,,Frameworks and tooling for AI/ML/DL,,,,,,,Security tools,,,,,Access to innovations and latest technologies,,Stable technology with community long-term support,,,,,,,Open standards and interoperability,,,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,Eclipse Mosquitto,,,,Eclipse Paho,,,,,,NGINX,,,1,Not a Red Hat house.,,,,,,,,,,,Kubernetes,,,,Nomad,,,,Prometheus,,,,,,,,,,,,,,,,,Flask,,JQuery,,,,.NET Framework/Core,,,,,,,TensorFlow,,,,,C#,C/C++,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,InfluxDB,,,,,,PostgreSQL,Redis,SQLite,,,,,,,Keeping up with updates and patches,,,,,,,,Ansible,,,Terraform,,,,,,,,,,,,,,,,,,,,,,Not open source CI/CD tool,,,,,,,,,Securing pipelines,,,,,,,,,,Nmap,,,,,,OWASP Dependency-Track,,,,,,,,Wazuh,ZAP,,,PostgreSQL,Hiring experienced professionals,Providing internal or external training,,,,,We don't have a skills shortage,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,Generates software bill of materials (SBOMs),,,,,,,,,,,,,,,,,,,,,,,Individual open source projects or maintainers,,
1.14441E+11,Consulting or Professional Services,,"More than 5,000 employees",North America,Manager / Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14441E+11,Consulting or Professional Services,,"500 to 5,000 employees",Asia,Manager / Director,,"Yes, significantly",Analytics,Blockchain,,,Databases and data technologies,Desktop and personal productivity,,,,,,Open source hardware,,,,,,,,,,,"Fast moving / constant enhancements, releases, and patches","No license cost, overall cost reduction",,To reduce vendor lock-in,,,,,,Challenging,Very Challenging,Challenging,Challenging,Very Challenging,Challenging,Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,CentOS Stream,Debian,,Kali Linux,,,OpenSUSE,Oracle Linux,,Ubuntu,,,,,,Apache Helix,Apache HTTP,,Apache Tomcat,,,,,Eclipse Jetty,,,,Eclipse Temurin,,,,NGINX,,,7,it will bring the more transpercy in the Eco system and work contribution will be more taken seriously,,,Docker,,Eclipse JKube,,,,,,Kubernetes,,,,Nomad,,OpenStack,,,,,,,,Angular.js,,Eclipse EMF,,,,,,,,ExpressJS,,,JQuery,,,.NET 5,.NET Framework/Core,,,,,Spring/Spring Boot,,,,,Look for a vendor that provides fixes for Angular.js CVEs,,,,,Eclipse Collections,,,,,JavaScript,,,Node.js,OpenJDK,Oracle Java,Perl,PHP,Python,,,,Swift,,,,,,,,,,,,,,,,MariaDB,MongoDB,MySQL,,OpenSearch,,,,,,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,Scalability issues,,,Crashes or going offline,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,Drone,,,Jenkins X,,Tekton,,,,,,,,,,Scalability,Logging and auditing,Securing pipelines,,,CodeQL,,,,,,,Nmap,OpenSSF Scorecard,OpenVAS,,,,OWASP Dependency-Track,,SLSA,,,,,,,,,,Oracle Linux with Angular JS,Hiring experienced professionals,Providing internal or external training,,Hiring third party companies to do the job,,,,,,,Generates software bill of materials (SBOMs),,,Open sources previously closed source software,Has a legal team familiar with open source licensing,,,Has an Open Source Program Office,Open Source Initiative (OSI),,,,,,​​​Python Software Foundation​​,,Free Software Foundation,,,,,,,,,
1.14441E+11,Technology,,"500 to 5,000 employees",North America,Developer/Engineer,,"No, it remained the same",,,,,Databases and data technologies,,,,,,,,,Programming languages and frameworks,,,,,,,,Stable technology with community long-term support,,,,,,,,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,CentOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,C/C++,,,,,,,,,,,,,,,,,,,,KShell,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,Keeping up with updates and patches,,,,,,,,Ansible,,,,,,,,,,,,,,,,,,GitLab,Jenkins,,,,,,,,,,Personnel experience and proficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,SQL interface libraries,,,,,,,We don't have a skills shortage,,Performs security scans to identify vulnerabilities in open source packages,,,,,,,,,,,,,,,,,,,,,,,,,,,none
1.14441E+11,Nonprofit,,Under 100 employees,Europe,Architect,,"Yes, significantly",,,,,Databases and data technologies,,,Frameworks and tooling for AI/ML/DL,,,,,Operating Systems,,Security tools,,Storage technologies,,Functionality available to improve development velocity,Access to innovations and latest technologies,To modernize technology stack,,,,,,,,,,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,,,Arch Linux,,CentOS Stream,Debian,,Kali Linux,,,,,,Ubuntu,FreeBSD OpenBSD,,,,Apache Fortress,,Apache HTTP,,,,,,Jakarta EE,,,,Eclipse Amlen,,,,,,,,6,,Cloud Foundry,Containerd,Docker,,,,,,,,Kubernetes,,,,,OKD (Open source OpenShift),OpenStack,,Prometheus,,,,,Angular 2 or newer,,,Eclipse EMF,,Jakarta EE,,,,,,ExpressJS,,,JQuery,,,,,PyTorch,,,Ruby on Rails,,,TensorFlow,Vue.js,,,,,C/C++,,,,,,Go,,,,Node.js,OpenJDK,,Perl,PHP,Python,R,Ruby,Rust,,,,,Apache Hadoop,Apache Kafka,,Apache Spark,Cassandra,,,,Fluentd,,,,MariaDB,MongoDB,MySQL,Neo4j,OpenSearch,PostgreSQL,,SQLite,Timescale,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,Scalability issues,Distributed computing,,,,,Puppet,,Chef,Salt,,Rancher,Kubespray,Kubeadm,,Helm,,,Pulumi,OpenTofu,OtterDog,,Argo CD,,Drone,GitLab,,Jenkins X,Spinnaker,Tekton,,Zuul,Not open source CI/CD tool,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,Scalability,,,AlienVault,CI Fuzz CLI,CodeQL,CycloneDX-CLI,,,,Metasploit,Nikto,Nmap,,,OSQuery,,,OWASP Dependency-Track,PfSense,,,,,,,,,,,freebsd,,,,,,,We don't have a skills shortage,,,,,,Develops some new open source software in public git repos,Open sources previously closed source software,,,,,Open Source Initiative (OSI),,Apache Software Foundation,,,Linux Foundation (or any of its foundations),,,Free Software Foundation,,GNOME Foundation,,,,,,,
1.14441E+11,"Energy, Oil, or Gas",,"More than 5,000 employees",Latin America,Developer/Engineer,,"No, it remained the same",,Blockchain,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,Security tools,Software Development Life Cycle (SDLC) tools,,,,,To modernize technology stack,,,,,,,,Open standards and interoperability,Makes it easier to hire or retain employees,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Not Challenging,Not Challenging,Very Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,,Debian,,,,,,,,Ubuntu,Custom,,,,,,,,,,,Eclipse Mosquitto,,,,Eclipse Paho,,,,,,,,Kafka,4,It somewhat impacts the existing infrastructure.,,,Docker,,,,,,,,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,Flask,,,,,,,PyTorch,React.js,,,,,TensorFlow,,Node-RED,,,,C/C++,,,Eclipse IDE,,,,,Julia,,Node.js,OpenJDK,,,,Python,,,,,,,,Apache Hadoop,Apache Kafka,,Apache Spark,,,,,,,,,,MongoDB,MySQL,,,PostgreSQL,,SQLite,,,,,,,Keeping up with updates and patches,Scalability issues,,Backups and recovery,,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,Not open source CI/CD tool,,BitBucket (in phaseout) ,,,,,,,Securing pipelines,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,,,Linux Kernel,,Providing internal or external training,,Hiring third party companies to do the job,Delaying projects with new open source technologies,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,Generates software bill of materials (SBOMs),Has experts for different open source technologies,,Open sources previously closed source software,Has a legal team familiar with open source licensing,,Has Innersource projects,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Education or Research,,"500 to 5,000 employees",Middle East,Researcher or Professor,,Yes,,,Cloud and container technologies,,Databases and data technologies,,,,Middleware,,,,,Programming languages and frameworks,Security tools,,,,,Access to innovations and latest technologies,,Stable technology with community long-term support,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,Oracle Linux,,Ubuntu,,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,9,"We rely on Oracle and MySQL for most database systems, and for reasons of confidentiality and data security, we use operating systems that are based on Linux.",,,,,,,,,,,,,,,,,OpenStack,,,,,,,,,,,,,,,,,,,,Flutter,,,,,.NET Framework/Core,,,,,,,,,,,,C#,,,,,,,,JavaScript,,,,,Oracle Java,,PHP,Python,,,,,,,,Apache Hadoop,,,,,,,,,,,,,MongoDB,MySQL,,,,,,,,,,Personnel experience and proficiency,,Keeping up with updates and patches,Scalability issues,Distributed computing,,,Commercial support cost,,,,,,,,,,,,,,,,,I'm not using any,,,Drone,,,,,,,,Not open source CI/CD tool,,,,,,,Scalability,Logging and auditing,Securing pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,MySQL + Hadoop,,Providing internal or external training,Hiring external consultants/contractors,,,,,,,,,,Develops some new open source software in public git repos,Open sources previously closed source software,,,,,,,Apache Software Foundation,,,,​​​Python Software Foundation​​,,Free Software Foundation,,,,,PHP Foundation,,,,
1.14441E+11,Technology,,Under 100 employees,Europe,Manager / Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14441E+11,Technology,,"More than 5,000 employees",North America,Architect,,Yes,,,Cloud and container technologies,,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,Security tools,Software Development Life Cycle (SDLC) tools,,,,,,Stable technology with community long-term support,,,,To reduce vendor lock-in,,,Open standards and interoperability,,,Somewhat Challenging,Challenging,Somewhat Challenging,Very Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,,Debian,,,Linux Mint,,OpenSUSE,,,,,,,,,,,,Apache Tomcat,,,,,,Eclipse Metro,,,,,,,,,,7,"For security point of view, our organisation has a concern ",,Containerd,Docker,,,,,,,,Kubernetes,,,,Nomad,,OpenStack,,,,,,,,Angular.js,Django,,,,,,,,,,Flask,,JQuery,Laminas,,,,,,,,,,TensorFlow,,,My development provides fixes to CVEs,,C#,C/C++,,,Eclipse IDE,,,,JavaScript,,,Node.js,OpenJDK,,Perl,PHP,Python,,,,,,,,Apache Hadoop,,,,,,,,,,,,,MongoDB,MySQL,,,,,SQLite,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,Crashes or going offline,,Lack of documentation,,,,,,,,,KubeEdge,,,,,OpenTofu,,,,,,GitLab,,,,,,,,,,,Personnel experience and proficiency,,Keeping up with updates and patches,,,Securing pipelines,,,,,,,,,Nikto,,,OpenVAS,,,,,,,,,,,,,,,,Cent os,Hiring experienced professionals,Providing internal or external training,Hiring external consultants/contractors,,,,,,,,,Has experts for different open source technologies,,Open sources previously closed source software,,,,Has an Open Source Program Office,,,,,,Linux Foundation (or any of its foundations),​​​Python Software Foundation​​,,,,GNOME Foundation,,,,,,,
1.14441E+11,Other (please specify),Government service as teacher and teacher educator.,"More than 5,000 employees",Europe,Other (please specify),"Teacher, educational researcher","Yes, significantly",Analytics,,,,Databases and data technologies,Desktop and personal productivity,,,,Networking,,,Operating Systems,,,,,,Functionality available to improve development velocity,,To modernize technology stack,,"Fast moving / constant enhancements, releases, and patches",,,,,,,,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,,,,,,,Oracle Linux,,Ubuntu,,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,5,Because of quality ,,,,,,,,,,,Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,Flutter,,,,,.NET Framework/Core,,,,,,,,,,,,,C/C++,,,,,,,JavaScript,,,,,Oracle Java,,PHP,Python,,,,,,,,,,,,,,,,,,,,,,,,OpenSearch,,,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14441E+11,Healthcare or Pharmaceuticals,,"More than 5,000 employees",North America,Team Lead or Manager,,Yes,,,,,,,,,,,,,Operating Systems,,,,,,,,,Stable technology with community long-term support,,,,,,,,,,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,Debian,,,,,,,,,,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,5,Made it easier.,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,JavaScript,,,,OpenJDK,,,PHP,Python,,,,,,,,Apache Hadoop,,,,,,,,,,,,,,,,,,,,,,,,Personnel experience and proficiency,,Keeping up with updates and patches,,Distributed computing,Backups and recovery,,Commercial support cost,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,Personnel experience and proficiency,,Keeping up with updates and patches,Scalability,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Unknown,,,,,,,We don't have a skills shortage,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,,,,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Government or Public Services,,"500 to 5,000 employees",Latin America,Team Lead or Manager,,"Yes, significantly",,,,,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,Frameworks and tooling for AI/ML/DL,,,,,Operating Systems,Programming languages and frameworks,,,,,Functionality available to improve development velocity,,,,,"No license cost, overall cost reduction",,,,,,,,Somewhat Challenging,Challenging,Very Challenging,Challenging,Very Challenging,Very Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,,Amazon Linux,,CentOS,,,,,,,,Oracle Linux,,Ubuntu,,,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,,,NGINX,,,3,,,,,,,,,,,,,,,,,,,,,,,,none,Angular 2 or newer,,,,,,,,,,,,,,JQuery,,Laravel,,,,,,,Spring/Spring Boot,,TensorFlow,,,,,C#,,,,,,,,JavaScript,,,Node.js,OpenJDK,Oracle Java,,PHP,,,,,,,,,,,,,,,,,,,,,MariaDB,,MySQL,,,PostgreSQL,,,,,,Not enough personnel,Personnel experience and proficiency,,Keeping up with updates and patches,,,Backups and recovery,,Commercial support cost,,,,,,Terraform,,,,,,Zabbix,,,,,,,,,,,,,,,,Not open source CI/CD tool,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Oracle Linux,Hiring experienced professionals,Providing internal or external training,,,,,,,,,,,Develops some new open source software in public git repos,Open sources previously closed source software,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Manufacturing,,"More than 5,000 employees",Asia,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14441E+11,Education or Research,,100 to 499 employees,Asia,Researcher or Professor,,"Yes, significantly",,,,,Databases and data technologies,,,,,,,Open source hardware,Operating Systems,,,,,,,Access to innovations and latest technologies,,,,"No license cost, overall cost reduction",Large selection of options for similar functionality,,,,,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,,,,,,,,Fedora,Kali Linux,,,,,,Ubuntu,,,,,,,,,Apache Tomcat,,,,,,,,,,,,,,,,8,If it is allowed it will become robust as there are so many contributors,,,,,,,,,,,,,,,,,,Podman,,,,,,,Angular.js,Django,,,,,,,,,,,,JQuery,,,,.NET Framework/Core,,React.js,,Ruby on Rails,,,,,,Look for a vendor that provides fixes for Angular.js CVEs,,,,,,,,,,JavaScript,,,Node.js,,,,PHP,Python,R,,,,,,,,,,,,,,,,,,,,MongoDB,MySQL,,,,,,,,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,Backups and recovery,Crashes or going offline,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,Logging and auditing,,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,,,No software ,Hiring experienced professionals,Providing internal or external training,Hiring external consultants/contractors,,,,,,,,,Has experts for different open source technologies,,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Technology,,"500 to 5,000 employees",Europe,Developer/Engineer,,Yes,,,Cloud and container technologies,Content management systems,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,,,,,,,,,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,,Makes it easier to hire or retain employees,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,1,We didnt use much from them,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JQuery,,,.NET 5,.NET Framework/Core,,,,,,,,,,,,,C/C++,,,Eclipse IDE,,,,JavaScript,,,Node.js,OpenJDK,Oracle Java,,,Python,,,,,,,,,,,,,,,,,,,,,MongoDB,MySQL,,,PostgreSQL,Redis,SQLite,,,,,Personnel experience and proficiency,,,Scalability issues,,Backups and recovery,Crashes or going offline,,,,Ansible,Chef,,,,,,,,,,,,,,,,,,Jenkins,,,,Travis CI,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,Scalability,,,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,,,Jenkins,,Providing internal or external training,,,,,,,,Has open source security policies or compliance,Generates software bill of materials (SBOMs),,,,Has a legal team familiar with open source licensing,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14441E+11,Other (please specify),Laboratory,Under 100 employees,Europe,Team Lead or Manager,,Yes,,,,,Databases and data technologies,,,,,,,,,Programming languages and frameworks,,,,,,,,,,"No license cost, overall cost reduction",,,Community-oriented and transparent,,Open standards and interoperability,,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Very Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Not Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,,,n/a,1,,,,,,,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,,,,,,,,,,.NET 5,,PyTorch,,,,,,,,,,,C#,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,MySQL,,,PostgreSQL,,SQLite,,,,Not enough personnel,Personnel experience and proficiency,,,,,,,,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,Not enough personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
